university,agent_name,emails,logo_url,logo_path,details,source,last_updated
Goldsmiths University of London,"SI-UK 10/1, Afrosiyob Street, Mirabad",['tashkent@studyin-uk.com'],,,"SI-UK 10/1, Afrosiyob Street, Mirabad District Tashkent City, 100000, Uzbekistan Phone: +99897 170 00 66, +99894 003 03 66 Email: tashkent@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,"Vietnam GSE-BEO 2nd Floor, Toserco","['info@gse.edu.vn', 'info.hcm@handson-beo.vn', 'info@iaeglobal.net', 'hanoi@studyin-uk.com', 'hochiminh@studyin-uk.com']",,,"Vietnam GSE-BEO 2nd Floor, Toserco Building, 273 Kim Ma, Ba Dinh District, Hanoi, Vietnam Phone: 1900 7211 Email: info@gse.edu.vn Website: www.gse.edu.vn Hands on (BEO) Huy Son Building, Floor 8, 7-9-",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,"GSE-BEO 2nd Floor, Toserco Building,","['info@gse.edu.vn', 'info.hcm@handson-beo.vn', 'info@iaeglobal.net', 'hanoi@studyin-uk.com', 'hochiminh@studyin-uk.com']",,,"GSE-BEO 2nd Floor, Toserco Building, 273 Kim Ma, Ba Dinh District, Hanoi, Vietnam Phone: 1900 7211 Email: info@gse.edu.vn Website: www.gse.edu.vn Hands on (BEO) Huy Son Building, Floor 8, 7-9-11 Mai T",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
University of Huddersfield,Skip to main content University,[],https://www.hud.ac.uk/media/universityofhuddersfield/styleassets/images/2016homepageimages/uoh-logo-2019-white.svg,logos\ff93f6a5d62f.svg,Skip to main content University of Huddersfield Study International Global Research Business Students/Staff,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,University of Huddersfield Study International,[],https://www.hud.ac.uk/media/universityofhuddersfield/styleassets/images/2016homepageimages/uoh-logo-2019-white.svg,logos\ff93f6a5d62f.svg,University of Huddersfield Study International Global Research Business Students/Staff,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,University of Huddersfield approved education,[],,,University of Huddersfield approved education agents,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,We are a signatory of,[],,,"We are a signatory of the Agent Quality Framework (AQF) At the University of Huddersfield, we understand that choosing to study in the UK is an exciting yet significant decision. To help you navigate ",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,The British Universities' International Liaison,[],,,The British Universities' International Liaison Association (BUILA),https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,The UK Council for International,[],,,The UK Council for International Student Affairs (UKCISA),https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Why choose an approved agent?,[],,,"Why choose an approved agent? We strongly encourage all prospective international students to work with one of our official education agents, whose details are listed below. Choosing an approved agent",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Do they comply with the,[],,,Do they comply with the UK’s National Code of Ethical Practice for UK Education Agents and are they on the British Council approved UK agent list ?,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Do they have a good,[],,,Do they have a good understanding of the UK education system and the study opportunities available?,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Are they licensed to act,[],,,Are they licensed to act as an education agent or to offer immigration advice for the UK?,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Find an Approved Education Agent,[],,,Find an Approved Education Agent Search by country Albania Algeria Australia Azerbaijan Bahrain Bangladesh Bulgaria Cambodia Canada Cayman Islands China Colombia Croatia Cyprus Cyprus & Nigeria Egypt ,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Agent 51OFFER - IHORIZON GROUP,[],,,Agent 51OFFER - IHORIZON GROUP AA Unilink Education Services Ltd AA Unilink Education Services Ltd Lagos AAS Education Consultancy AAS Education Consultancy AAS Education Consultancy AAS Education Con,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Our approved agents are listed,[],,,Our approved agents are listed and follow ethical pratice Our agents meet the following criteria: National Code of Ethical Practice (PDF ) - All our approved agents are required to follow this Code. B,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,National Code of Ethical Practice,[],,,National Code of Ethical Practice (PDF ) - All our approved agents are required to follow this Code.,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,British Council Database of Certified,[],,,British Council Database of Certified Counsellors - Check whether your agent or counsellor is listed and trained.,https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,Useful links for students How,[],,,"Useful links for students How to make an applicant complaint or appeal This policy aims to ensure that all complaints or appeals are handled fairly, consistently, and in line with the University’s com",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,How to make an applicant,[],,,"How to make an applicant complaint or appeal This policy aims to ensure that all complaints or appeals are handled fairly, consistently, and in line with the University’s commitment to transparency. R",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
University of Huddersfield,British Council’s Student Guide A,[],,,"British Council’s Student Guide A student and parent guide to choosing an education agent, including what to look for when selecting an agent and the key questions you should ask your agent. Read the ",https://www.hud.ac.uk/international/applying-to-the-university/approved-education-agents/,2026-06-02
Anglia Ruskin University,Skip main navigation Site search,[],,,Skip main navigation Site search Students and staff Search Menu Study Back to main menu Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and C,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Search Menu Study Back to,[],,,Search Menu Study Back to main menu Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU A,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Study Back to main menu,[],,,Study Back to main menu Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU Apply How to ,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Back to main menu Courses,[],,,Back to main menu Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU Apply How to apply ,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Courses Undergraduate Postgraduate Postgraduate research,[],,,Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU Apply How to apply - undergraduate Ho,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Student life Back to main,[],,,Student life Back to main menu Explore Our campuses Accommodation and commuting Open Days Subject taster days Prepare Student finance Money advice and support Before you get here Welcome Week Starting,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Back to main menu Explore,[],,,Back to main menu Explore Our campuses Accommodation and commuting Open Days Subject taster days Prepare Student finance Money advice and support Before you get here Welcome Week Starting your course ,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Explore Our campuses Accommodation and,[],,,Explore Our campuses Accommodation and commuting Open Days Subject taster days Prepare Student finance Money advice and support Before you get here Welcome Week Starting your course Information for pa,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Support Careers and employability Facilities,[],,,Support Careers and employability Facilities Health and wellbeing Study skills Disability and Neurodiversity Service Information and support for specific student groups,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,International Back to main menu,[],,,International Back to main menu Studying at ARU Courses for international students Opportunities for visiting international students International student support English language support Applying to ,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Back to main menu Studying,[],,,Back to main menu Studying at ARU Courses for international students Opportunities for visiting international students International student support English language support Applying to ARU How to app,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Studying at ARU Courses for,[],,,Studying at ARU Courses for international students Opportunities for visiting international students International student support English language support Applying to ARU How to apply Entry requireme,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Opportunities for visiting international students,[],,,Opportunities for visiting international students,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Applying to ARU How to,[],,,"Applying to ARU How to apply Entry requirements Important dates and deadlines Fees, funding and scholarships Immigration Information by world region Contact the International Office Global partnership",https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Arriving at ARU Before you,[],,,Arriving at ARU Before you arrive Planning your travel International Orientation Programme,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Study Courses Undergraduate Postgraduate Postgraduate,[],,,Study Courses Undergraduate Postgraduate Postgraduate research College courses and apprenticeships Short courses and CPD Degree apprenticeships Distance learning at ARU Apply How to apply - undergradu,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Student life Explore Our campuses,[],,,Student life Explore Our campuses Accommodation and commuting Open Days Subject taster days Prepare Student finance Money advice and support Before you get here Welcome Week Starting your course Infor,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,International Studying at ARU Courses,[],,,International Studying at ARU Courses for international students Opportunities for visiting international students International student support English language support Applying to ARU How to apply E,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Information by world region We,[],,,Information by world region We welcome students from nearly all over the world! Select your region page from the list below to find out information about our academic and English language requirements,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Footer Skip footer navigation About,[],,,"Footer Skip footer navigation About our University About ARU in the community Our vision and values Equity, Diversity and Inclusion Sustainability Explore ARU Governance, policies and procedures Trans",https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,"Faculties Arts, Humanities, Education and",[],,,"Faculties Arts, Humanities, Education and Social Sciences Business and Law Health, Medicine and Social Care Science and Engineering Research institutes Cambridge Institute for Music Therapy Research G",https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,"Arts, Humanities, Education and Social",[],,,"Arts, Humanities, Education and Social Sciences",https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,Research institutes Cambridge Institute for,[],,,Research institutes Cambridge Institute for Music Therapy Research Global Sustainability Institute International Policing and Public Protection Research Institute Veterans & Families Institute for Mil,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
Anglia Ruskin University,International Policing and Public Protection,[],,,International Policing and Public Protection Research Institute,https://www.aru.ac.uk/international/information-by-world-region,2026-06-02
University of Worcester,Toggle Menu Visibility Toggle Search,[],https://www.worcester.ac.uk/site-elements/images/logo.svg,logos\9d76dd522fac.svg,"Toggle Menu Visibility Toggle Search Visibility Find a course Search for your perfect course Open Days Explore our campuses and talk to current students City of Worcester A vibrant, cathedral city in ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Study Study in Dudley next,[],,,Study Study in Dudley next level previous level Pages in Study in Dudley Travelling to Dudley Higher Education and Skills Centre Dudley student stories Find a course next level previous level Pages in,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Study in Dudley next level,[],,,Study in Dudley next level previous level Pages in Study in Dudley Travelling to Dudley Higher Education and Skills Centre Dudley student stories,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Travelling to Dudley Higher Education,[],,,Travelling to Dudley Higher Education and Skills Centre,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Find a course next level,[],,,Find a course next level previous level Pages in Find a course A-Z of courses Undergraduate subject areas Inspire Me Undergraduate courses Postgraduate courses Request a Prospectus How to apply to stu,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,How to apply to study,[],,,How to apply to study at Worcester next level previous level Pages in How to apply to study at Worcester Undergraduate applications Postgraduate applications International applications Admissions info,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pages in How to apply,[],,,Pages in How to apply to study at Worcester,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,International next level previous level,[],,,"International next level previous level Pages in International International Applicants next level previous level Pages in International Applicants Fees, scholarships and loans Arriving in Worcester V",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,International Applicants next level previous,[],,,"International Applicants next level previous level Pages in International Applicants Fees, scholarships and loans Arriving in Worcester Visas and immigration English Language Requirements Accommodatio",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Preparing to study at Worcester,[],,,Preparing to study at Worcester next level previous level Pages in Preparing to study at Worcester Banking and finance Health care Working while you study Your mobile phone,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
